text,label
"I found these two examples, both use arrows for navigating but one is manual activation and the other is automatic;: https://www.w3.org/TR/wai-aria-practices-1.1/examples/tabs/tabs-1/tabs.html and https://www.w3.org/TR/wai-aria-practices-1.1/examples/tabs/tabs-2/tabs.html",6
"If this is the only tab-panel like UI in Gutenberg, then I don’t think the change would be advantageous.",6
"Current rendered markup, for reference:
<ul>
 <li>
  <button type=""button"" aria-label=""Document"" data-label=""Document"" class=""..."">Document</button>
 </li>
 <li>
  <button type=""button"" aria-label=""Block (selected)"" data-label=""Block"" class=""... is-active"">Block</button>
 </li>
</ul>",6
"If there are others, then it could be a useful reproducible pattern; on its own, it just introduces another new way of interacting that won’t be repeated elsewhere - and that seems like a problem.",6
"It is good to have as a component that can be used in other parts of the admin though. In a far future, when the admin will be refactored.",6
"Sure. And perhaps at some point in the future this change could make sense, but I don’t see it as useful now.",6
"For the records: in 5.3 we introduced ARIA tabs in the media modal, with manual activation.",6
"From my personal point of view, tabbing to enter a panel content is counter intuitive, so I would stay with the current implementation.",6
Tabbed interfaces are used in the various operating systems to start with. They’re well known to pro keyboard users,6
The design team has requested our feedback testing the navigation block; @nrqsnchz has set up a spreadsheet for us to log testing results in: https://github.com/WordPress/gutenberg/issues/9457,6
Sorry - wrong link.,6
https://docs.google.com/spreadsheets/d/1yFCFlPK78Ryl7WT9iRhn4Xe0PpWvnzAKSzBLi6L8GHY/edit?usp=sharing,6
"Please, if everybody can take even 15 minutes to try out the navigation block and provide some feedback, that would be greatly appreciated!",6
"It's in Gutenberg 7.0, so if you have the plug-in installed you should have access to it.",6
I don't know the status of more recent changes; but I'll find out if there are any critical patches that might be good to test using gutenberg.run,6
"I think that besides changing the survey questions, we should add banners to all wp.org sites asking people to answer the survey",6
thanks to everyone who has hsared feedback on that project already,6
"and besides that, to add another message in the WP dashboard asking people to answer it",6
yeah those could be good options,6
"message in dashboard would need coordination with core team, correct?",6
yeah it would,6
"im not 100% sure on that because the survey is for meetup attendees, which most WP users are not",6
its worth discussing though,6
That might inspire them to join their local meetup,6
yeah true,6
at least the wp.org banner is good idea and should be fairly easy to add as there’s already banner for the general survey,6
It’ll be great if the tool can show a feedback link in the schedule page right after the session (based on session time). So emcees can announce for audience to review and the feedback can be instant.,6
"https://wordpress.slack.com/archives/C02RP4WU5/p1581351749166800
I've got feedback on this.",6
@Sunday Ukafia What feedback?,6
We expanded the the overview documentation,6
"If you click the above link, you'll see I made a suggestion in the last meeting open floor and you asked how I want to help address that.",6
I wanted to migrate a few pages myself just to see how the process goes and stumbled upon quite some out of sync rows in the Migration Sheet,6
"for reference and newcomers, the sheet is here https://docs.google.com/spreadsheets/d/15hpEbbnuWJZ0DJafyCeG3CFRMtSxX1gY-RObrrjzzdw/edit#gid=0",6
"specifically in the Functions sub-sheet, I found rows that were Done (i.e. migrated) but not marked as such, as well as marked as Done but not migrated",6
so i wrote some quick code to check all rows and correct the statuses,6
"IIRC, there were around ~150 migrated but not marked, and about ~250 “actually not migrated”",6
"for the latter, you can see those on the Cross-check column K marked orange",6
"there’s also about 10-15 pages that were waiting for Trac issues, some of which are fixed and closed now",6
my little script checks the Trac issue status too,6
"anyway, let me conclude my story here",6
"@zzap this reminds me of something someone was working on, regarding making it easy to set up the Helphub environment so it would be easier for new devs to help",6
"I was thinking. It would be much faster if we could just mark a page ""ready for redirect"" and let a script to the job. If possible, I think it's a good idea. Not sure if it's easy because we have to check if there is a language locator or not...",6
So about the badges. we have this doc to track https://docs.google.com/spreadsheets/d/1hAPORz_yl4UTerPo8Tl5j_Xznfpm_NItrNftoXwBqvA/edit#gid=539648984,6
"It's a little complicated with the multiple tabs and what not.
I suggest we simplify it to just 2 tabs
Team Badge
Contributor Badge
Any project leads can add contributors onto the tab. I'll just submit it without question. I'd rather work with trust
Any Team Badge can also be added by a project lead but I'd like there to be a proper justification (a column e.g. Theme Review Handbook Team, HelpHub Team etc)",6
@Kenshino (Jon) We could add a reminder to have an item on the agenda periodically to review the Team members. @zzap suggested 6 months in her doc. But we could have checkpoints more often,6
"Does anyone have anything to add about the user survey? I'll drop some desc in here written by @bph to refresh everyone's minds
The goal of this specific survey is to learn ""How complete are our documentation and how can we improve our user docs?""",6
grumbles that 2 or 3 questions about how localized HH can improve wouldn't hurt,6
@felipeelia: Yes it would not hurt,6
@felipeelia that's an excellent point. Maybe you can add examples of the questions later to the post...,6
"If someone has comments regarding the feedback section post them on the ticket  mentioned here
https://wordpress.slack.com/archives/C02RP4WU5/p1580745947400700",6
"I would call this a micro-contribution, and we could as a team decide 5 of those micro interactions earns you a contributor badge.",6
"yes, something like that",6
"yeah, I like that idea, the problem would be keep track of those, right?",6
How would you feel about that @nobnob?,6
we would also need some document for tracking,6
"but I'd also like to add idea of having some kind of ""tutor""",6
"Convince .org to install GamiPress.
That would solve so many problems...",6
I thought of that.... and don't have a good answer,6
more like someone who's tracking your progress and giving you directions,6
"normally the contributor could keep track of it and let us know, when the threshold is reached...",6
"Really I don't mind a badge or 10
But, it's a recognition that love those who collaborate",6
"yes, it's very difficult to measure",6
I'd love to have more opinions there in comments so we can draft a proposal,6
a question: WP survey is closed already?,6
maybe its time to remove those red banners? :),6
"Also, it would be AWESOME if we could have some trade between Spanish speakers here on this very channel. (edited)",6
And also a flyer,6
"If we get table, we can create list of open issues like we did for #wceu",6
"Yes absolutely, that was really helpful for getting the most value from our contributors",6
"Nice. That should make life easier, right?",6
